Time - Voltage_1	Amplitude - Voltage_1	tipo_valor
0.040626725345069	-0.0025010707087001	interpolado
0.0407265453090618	-0.0017841542493402	interpolado
0.0408263652730546	-0.0009905831310931	interpolado
0.0409261852370474	-0.0001585592130207	interpolado
0.041	0.000459	original
0.041125825165033	0.0014763045692983	interpolado
0.0412256451290258	0.002233877695158	interpolado
0.0413254650930186	0.00293306568969	interpolado
0.0414252850570114	0.0035604262532672	interpolado
0.0415251050210042	0.0041025170862622	interpolado
0.041624924984997	0.0045458958890475	interpolado
0.0417247449489898	0.0048771203619961	interpolado
0.0418245649129826	0.0050827482054804	interpolado
0.0419243848769754	0.0051493371198733	interpolado
0.042	0.005099	original
0.042124024804961	0.0048242307779434	interpolado
0.0422238447689538	0.0044545353642099	interpolado
0.0423236647329466	0.0039804294203625	interpolado
0.0424234846969394	0.0034278901294778	interpolado
0.0425233046609321	0.0028228946746327	interpolado
0.0426231246249249	0.0021914202389038	interpolado
0.0427229445889177	0.001559444005368	interpolado
0.0428227645529105	0.000952943157102	interpolado
0.0429225845169033	0.0003978948771827	interpolado
0.043	1.94e-05	original
0.0431222244448889	-0.0004608255419286	interpolado
0.0432220444088817	-0.0007400753879131	interpolado
0.0433218643728745	-0.0009140583826855	interpolado
0.0434216843368673	-0.0009793172803503	interpolado
0.0435215043008601	-0.000932394835012	interpolado
0.0436213242648529	-0.0007698338007752	interpolado
0.0437211442288457	-0.0004881769317445	interpolado
0.0438209641928385	-8.396698202462632e-05	interpolado
0.0439207841568313	0.0004462532942801	interpolado
0.044	0.000959	original
0.0441204240848169	0.0018855843597627	interpolado
0.0442202440488097	0.0027482082015486	interpolado
0.0443200640128025	0.0036528864612565	interpolado
0.0444198839767953	0.0045587578913849	interpolado
0.0445197039407881	0.0054249612444324	interpolado
0.0446195239047809	0.0062106352728974	interpolado
0.0447193438687737	0.0068749187292786	interpolado
0.0448191638327665	0.0073769503660743	interpolado
0.0449189837967593	0.0076758689357832	interpolado
0.045	0.007741	original
0.0451186237247449	0.0075245729297882	interpolado
0.0452184436887377	0.0070930248197553	interpolado
0.0453182636527305	0.0064799567908071	interpolado
0.0454180836167233	0.0057290625688401	interpolado
0.0455179035807161	0.0048840358797509	interpolado
0.0456177235447089	0.0039885704494357	interpolado
0.0457175435087017	0.0030863600037912	interpolado
0.0458173634726945	0.0022210982687139	interpolado
0.0459171834366873	0.0014364789701002	interpolado
0.046	0.000878	original
0.0461168233646729	0.000268546254212	interpolado
0.0462166433286657	-9.477633032797668e-05	interpolado
0.0463164632926585	-0.000327753407653	interpolado
0.0464162832566513	-0.0004443189938651	interpolado
0.0465161032206441	-0.0004584071050664	interpolado
0.0466159231846369	-0.000383951757359	interpolado
0.0467157431486297	-0.000234886966845	interpolado
0.0468155631126225	-2.514674962635278e-05	interpolado
0.0469153830766153	0.0002313348781948	interpolado
0.047	0.000475	original
0.0471150230046009	0.0008281058494281	interpolado
0.0472148429685937	0.0011374539520086	interpolado
0.0473146629325865	0.0014320642467886	interpolado
0.0474144828965793	0.0016953343435103	interpolado
0.0475143028605721	0.0019106618519157	interpolado
0.0476141228245649	0.0020614443817468	interpolado
0.0477139427885577	0.0021310795427459	interpolado
0.0478137627525505	0.002102964944655	interpolado
0.0479135827165433	0.0019604981972162	interpolado
0.048	0.001732	original
0.0481132226445289	0.0012780923198991	interpolado
0.0482130426085217	0.0007608617588457	interpolado
0.0483128625725145	0.0001681149014235	interpolado
0.0484126825365073	-0.0004674384721172	interpolado
0.0485125025005001	-0.0011130885815261	interpolado
0.0486123224644929	-0.0017361256465528	interpolado
0.0487121424284857	-0.002303839886947	interpolado
0.0488119623924785	-0.0027835215224583	interpolado
0.0489117823564713	-0.0031424607728364	interpolado
0.049	-0.003333	original
0.0491114222844569	-0.0033803601727617	interpolado
0.0492112422484497	-0.0032569073613703	interpolado
0.0493110622124425	-0.003001353426	interpolado
0.0494108821764353	-0.0026374475927413	interpolado
0.049510702140428	-0.0021889390876843	interpolado
0.0496105221044208	-0.0016795771369196	interpolado
0.0497103420684136	-0.0011331109665372	interpolado
0.0498101620324064	-0.0005732898026278	interpolado
